tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid,region
GRANDMASTER,I,8xjIVpuQQXk4BF7KBd3Wjx9qOLq-cIR1Jhp7bvh2PehyUw,maskelibalo1156,349,33,14,False,False,True,True,xLnSEHhhWOgAOyiJBAaOLrjsmkFYh-tEIH_uS8tzCdEe_WE-uw1GIfZjl1K501rKY08ikHMxNCVwQQ,tr1
GRANDMASTER,I,7VOIgzcdBOdnnt5jqxeKHDJD1tLVPgSTF4MbuXoG1HcxIg,Bessame,299,70,48,False,False,True,False,IqaJv0sdWSsG5O9e6rcqnc1dO_xHFaiQ5a1GByRWbXL_6Vdt7-neYOjfvGiOl3h_COd6sEV4K9LkTA,tr1
GRANDMASTER,I,ag81iADNE76GInqGt3Zdib6NwbQtUncNyDGW6-mIQAlNIg,Yohji Yamamoto,245,30,11,False,False,True,False,H21_crkKqpYV7U72Nb9_yGejVleQY64LpT9CALDmctvt39umDq0QpLXLAmuHhp9tK0TNDsZzTnMgGQ,tr1
GRANDMASTER,I,ca_Fa78FqlphhR7bPvpsGX9W4nzO3QRy4gt26XjVCJZynj3V0ylmMMrMLw,Pace Yourself,216,66,39,False,False,True,False,rQdA_eJWzhdLECgjTRXFXEA01XcAGMx8iq29xhguQbpgiD1_eV_ZpnsYOCY3TZ7G_ExSAUEJY9s3zQ,tr1
GRANDMASTER,I,t29T0W8PIZEkpo9nBDqBmUKXd0WbU7J6uqwuXLbVxvp_mCQ,BloodyWarwick,266,37,14,False,False,True,False,rATX5FqvOFV-8aELltfiBfIPxtJysSySw49xYfCrfTFY3Swmkrt_uBEtXDG7OUh1ekjnISXRHmQZKA,tr1
GRANDMASTER,I,sIPpljecKef8QBgLcpXs5mV8ZPS6coMrnPCQrbjeOrPJ,KOBRA5,297,44,37,False,False,True,True,P_EppLb9EKQBT-2oLdqpN4H-jGqP_qV-cn63HNTlKKz64ZDtNwyvPhjZvTnPd_mn_1HQsD8mvGH3gA,tr1
GRANDMASTER,I,S21-H3Na7HEA1o4C-LXHuPrKJn9sfALzcISvfxVfJSF27qU,FEAR OF DEAD,208,39,34,False,False,True,False,2vDw7sCeqP_KGPqMPXYxL3pJR8Jgom7eheP1s_DhAKOyzo17Mc5ace3RDp_2-dc6bBJlaw-_H7EMPg,tr1
GRANDMASTER,I,M-Ef1828fIuhyWDoK6NP1a0nknN4wkIaqX1cg7WfgcSmOw,DİØ BRANDØ,242,40,31,False,False,True,False,9nfAc4wQIty2Kd9-GCamP_xXX2Jq4sXgF901HT2-zXlQ3rK5TgFBDc7stKjq9sOhfOwIFENnkTEl6g,tr1
GRANDMASTER,I,XX4fFo9GccHhEK1OBPjCB9caNEFoHtl0IPntSCem94mG3Q,Cilet Memuru,372,51,32,False,False,True,False,pgsii2Ruf-cMc0GZctH7H-sEnLoCA0enHYs0vntdJTkGt3gWUebHIfd2gCm33XANJzGxLdNJ9p0b2Q,tr1
GRANDMASTER,I,HyBtGjJaquDaRMD953ADBmnQGIHHRH-LvnfqhWlsDmlSvQ,Parse,247,46,26,False,False,True,True,P9hqGH0XbyO8Gn7M4GIWRgEFwtyHNQtomBZbHsZV_kH9VB8lvjxIMBQdtNQd86JdD4lb-oUOMnDaMA,tr1
