tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid,region
MASTER,I,2IA6UMY1Vu_rx9SZhJU8_TZYk8ltDB16Bujwk6s_-riixg,ºHąlƒ Champiønº,37,28,14,False,False,True,False,WbXJyO0rYkhFbUbaf8teYDTnOX-NFqK3sRTfOdbFi_GubRUsW0nGxfgspRrnbMaqRbypK9zkLSu9pg,la1
MASTER,I,puQiZn73wmX7mtzZUdPly-vfXJ9hRoKfrLdJew_ROvHyOw,Panri,22,93,92,False,False,True,True,xoUczqjl-md2FM41bFDzSIPY8q0SraggMNnboVVQAADAR_Dd8w9isUeVL6rxEtNy_rhXd-fjhQvBDg,la1
MASTER,I,Hilr0e6JEQcJQzqpAlCl2dalq9Miy3YuZF6hSz8zEwO3hAo,Moon Rest,50,39,19,False,False,True,True,w5fWqq7NuKvjzpEowtTyhOr32sjlvQqt-2B6xixt-i5pma3MKbKzfhYbWEfEkmcAf4LIW8tYddSpCg,la1
MASTER,I,lCwBbvM_OD75yYIBCaXOHMAh-oDCa3jryZaPTizKnHeEQIk,dradinem,1,34,22,False,False,True,True,OY0HsKB2C3tlQdJbfYDa_UDR6H79eq98IA8BE7UgKJYhK2weC3U2HxYQ9tTH9xKAi-g8_tltmIzVLQ,la1
MASTER,I,VGIFc6NNbLTPtXuPZpTxVXKPu6SBbiWTODaW1_4cZ90bsA,Goolden,1,47,35,False,False,True,False,9oCSJSL2qCpf61DOEdaslxXKTutvk3dUT15plhA2QbkfMEM7Dqo4xdW4pOIWVVH87cVPVmb2maMlvw,la1
MASTER,I,eKEJsQA0Al6hzo8AZ7XqRPqrmSayu9oF1Q9byom2n7uv,Weox,1,33,27,False,False,True,True,7TFQfPIeApLSR-hohMMoUcZ9XPsYnkQeMPnEkEzGQNOcKMoh8KA0oNNmDyxC_cvr2-1oSibB--TDEQ,la1
MASTER,I,XpEvhwHkcB-m-4hSn2rTyPnoG0m8dLVIwGKm4bqJABj2qg,Riiven simp,20,39,37,False,False,True,False,sHYkgOr807DUp-2laojZLkrNRTFrbDzrXbl-QJfIfaQY0G3SaUCjmD79umE_XuI20grnY_6O6dPRDw,la1
MASTER,I,uEp54ONEPomdl3RmT32OQRNZxqCMe_7xfqakfuZBrB5YvQ,LYGX Ash,35,52,39,False,False,True,False,BSxD-RxKqxBJSf_iGoIfotCJyRpqtD0A4UwlB6Ty_h6IKLuOG_hIzlKf4xxAJPuWl63THSO_61cc8w,la1
MASTER,I,SEba2AmZ3pfvuOi7tjQosh0ayUkzW08eNUrCSDgVEqjUyA,LegendaryDog,1,29,23,False,False,True,False,FTGAI8NYkJibgVOMyNjEPsRyTAk4Y3Ybsd7SxhCNOeHiLVZCaFe3E4c5ld8rVpYnBkmfmXS4hcpciQ,la1
MASTER,I,oShnL7HnfX27NxWGveh6gBrkk8Uj9uausw61ea5kP2kkemM,nidagood,0,17,9,False,False,True,False,NbH7WfjrSvBIKtzDZP7KOI6ASheKdojCYJaN8lTnCV8eT2STLk-xeUoAzeHWmcjkJic1EW5UNFejFQ,la1
MASTER,I,UsamJVO5Dx3hEqDwnUe8wDkutqwHlIgXuOPMshiDet8foIc,Illïdan,150,38,31,False,False,True,False,0-uuwDGkarlAh3l2xXtkfgb99HVGg5ginEjp7Nn32s-pJI2S33VtJxgTU9DK_s7VZZJgiLGE9Rrapw,la1
MASTER,I,3SH27JV4PKpZ4-jgOmBtJxXi59EqcWi3DbS5MjGadA1oNyY,Godles,1,17,9,False,False,True,False,8rmCJyc0OzBYZSXwu7QI-NvD56gohxWIax-e0DqZMxZ_KmNhi1DH7u47vyjap1gZGyN8n9QRdNBmyA,la1
MASTER,I,O5mGnyFCC59Buoslx6g4kZQ2687ylErAnbs_9fqIHDWKl7nOTuoPqSIMuw,1fpsplayer,104,76,50,False,False,True,False,ISFRUMOF5eyoBz5vyy08CvBO-TESpdaGr8RoEMIYxphxivJ8bxDiiTbLNlSMOOq5ZSIdQSGx1QHlgA,la1
MASTER,I,QE3SSfi14riBhC5D-pth31FXribYX5bpNU0yg1UOtE6iaes,,1,21,13,False,False,True,True,IzHnKoxzj9i3pKJhDgBlJor64fmb9hVNzJMWTvmJtTVKxBtXc0JRbVPFh0XXn8EpFyHw1j_hNRs5eA,la1
